condition,distance,structure,path,raw_probability,unattested_ngrams,dependency,n_gram,bootstrap_sample
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.0641125259004493e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,536
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.625215868214576e-07,[],RC,Bigram,537
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",1.5684298243060384e-14,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,537
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.3051452046726005e-07,[],RC,Bigram,537
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",6.342281890562584e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,537
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.625215868214576e-07,[],RC,Bigram,537
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.9049396757653234e-08,[],RC,Bigram,537
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013388071050091748,[],RC,Bigram,537
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013388071050091748,[],RC,Bigram,537
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.3051452046726005e-07,[],RC,Bigram,537
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",7.103134430988243e-10,[],RC,Bigram,537
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.625215868214576e-07,[],RC,Bigram,537
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",4.109268946180975e-11,"[('COMP_pol-int', 'SUBJ')]",RC,Bigram,537
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013388071050091748,[],RC,Bigram,537
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013388071050091748,[],RC,Bigram,537
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.3051452046726005e-07,[],RC,Bigram,537
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",3.0134509707222843e-11,"[('COMP_pol-int', 'OBJ')]",RC,Bigram,537
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.3051452046726005e-07,[],RC,Bigram,537
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.3049299581746915e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,537
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00018010740872554783,[],RC,Bigram,537
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.3051452046726005e-07,[],RC,Bigram,537
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.3049299581746915e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,537
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.625215868214576e-07,[],RC,Bigram,537
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.870384208829964e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,537
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03722908707785817,[],RC,Bigram,537
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",1.9180219491614e-09,[],RC,Bigram,537
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.0950739075999998e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,537
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",5.318302665242102e-08,[],RC,Bigram,538
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",5.1059671518130155e-15,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,538
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.4674879459358636e-07,[],RC,Bigram,538
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",7.007920298041429e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,538
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",5.318302665242102e-08,[],RC,Bigram,538
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",4.968656469257329e-09,[],RC,Bigram,538
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013244208171177364,[],RC,Bigram,538
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013244208171177364,[],RC,Bigram,538
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.4674879459358636e-07,[],RC,Bigram,538
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",5.809253341886761e-10,[],RC,Bigram,538
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",5.318302665242102e-08,[],RC,Bigram,538
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",3.264947500706727e-10,[],RC,Bigram,538
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013244208171177364,[],RC,Bigram,538
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013244208171177364,[],RC,Bigram,538
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.4674879459358636e-07,[],RC,Bigram,538
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",4.733465685981805e-11,"[('COMP_pol-int', 'OBJ')]",RC,Bigram,538
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.4674879459358636e-07,[],RC,Bigram,538
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.303150623619823e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,538
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00018015981802049693,[],RC,Bigram,538
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.4674879459358636e-07,[],RC,Bigram,538
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.303150623619823e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,538
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",5.318302665242102e-08,[],RC,Bigram,538
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.93626818310314e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,538
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.0379489350251021,[],RC,Bigram,538
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",1.7965624750092402e-09,[],RC,Bigram,538
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.0996893401537861e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,538
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.664167744647406e-08,[],RC,Bigram,539
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",9.347980614123548e-15,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,539
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.766179768467018e-07,[],RC,Bigram,539
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",6.235230723611092e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,539
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.664167744647406e-08,[],RC,Bigram,539
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",7.1946520432988725e-09,[],RC,Bigram,539
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013158962150988296,[],RC,Bigram,539
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013158962150988296,[],RC,Bigram,539
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.766179768467018e-07,[],RC,Bigram,539
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",7.064075547034273e-10,[],RC,Bigram,539
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.664167744647406e-08,[],RC,Bigram,539
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",1.9445005522429387e-10,[],RC,Bigram,539
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013158962150988296,[],RC,Bigram,539
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013158962150988296,[],RC,Bigram,539
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.766179768467018e-07,[],RC,Bigram,539
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",2.354691849011424e-10,[],RC,Bigram,539
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.766179768467018e-07,[],RC,Bigram,539
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.281257907293498e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,539
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.0001937740887617226,[],RC,Bigram,539
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.766179768467018e-07,[],RC,Bigram,539
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.281257907293498e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,539
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.664167744647406e-08,[],RC,Bigram,539
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.892425915887693e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,539
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03753069741583309,[],RC,Bigram,539
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",1.478219119554682e-09,[],RC,Bigram,539
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.101586645468874e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,539
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.61691000159023e-07,[],RC,Bigram,540
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",1.5261724929657268e-14,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,540
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.72823197855447e-07,[],RC,Bigram,540
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",5.821778682286618e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,540
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.61691000159023e-07,[],RC,Bigram,540
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.785939589882224e-08,[],RC,Bigram,540
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013484360270275029,[],RC,Bigram,540
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013484360270275029,[],RC,Bigram,540
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.72823197855447e-07,[],RC,Bigram,540
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",2.371731135946145e-10,"[('COMP_wh-int', 'OBJ')]",RC,Bigram,540
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.61691000159023e-07,[],RC,Bigram,540
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",2.3025336861291482e-10,[],RC,Bigram,540
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013484360270275029,[],RC,Bigram,540
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013484360270275029,[],RC,Bigram,540
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.72823197855447e-07,[],RC,Bigram,540
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",1.6817729873072663e-10,[],RC,Bigram,540
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.72823197855447e-07,[],RC,Bigram,540
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.312238428992991e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,540
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.0001791724762528446,[],RC,Bigram,540
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.72823197855447e-07,[],RC,Bigram,540
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.312238428992991e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,540
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.61691000159023e-07,[],RC,Bigram,540
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.903932528536278e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,540
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03741911059789227,[],RC,Bigram,540
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",8.668121110930164e-10,[],RC,Bigram,540
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.0761168356213736e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,540
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.069374402906729e-08,[],RC,Bigram,541
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",7.78176584564839e-15,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,541
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.510349975280343e-07,[],RC,Bigram,541
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",5.806199599268421e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,541
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.069374402906729e-08,[],RC,Bigram,541
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",8.906790228364228e-09,[],RC,Bigram,541
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.01342001664191277,[],RC,Bigram,541
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.01342001664191277,[],RC,Bigram,541
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.510349975280343e-07,[],RC,Bigram,541
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",7.55563920637181e-10,[],RC,Bigram,541
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.069374402906729e-08,[],RC,Bigram,541
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",2.071346564735867e-10,[],RC,Bigram,541
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.01342001664191277,[],RC,Bigram,541
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.01342001664191277,[],RC,Bigram,541
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.510349975280343e-07,[],RC,Bigram,541
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",3.0222556825487234e-11,"[('COMP_pol-int', 'OBJ')]",RC,Bigram,541
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.510349975280343e-07,[],RC,Bigram,541
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.317508117926748e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,541
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00017654415637744235,[],RC,Bigram,541
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.510349975280343e-07,[],RC,Bigram,541
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.317508117926748e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,541
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.069374402906729e-08,[],RC,Bigram,541
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.9181330421024774e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,541
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.037688877284972014,[],RC,Bigram,541
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",1.5011415404548026e-09,[],RC,Bigram,541
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.100947224389294e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,541
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03762431612624522,[],RC,Bigram,542
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03762431612624522,[],RC,Bigram,542
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.2213000381401265e-07,[],RC,Bigram,542
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",1.15647636882363e-14,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,542
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03762431612624522,[],RC,Bigram,542
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03762431612624522,[],RC,Bigram,542
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.4529476174087e-07,[],RC,Bigram,542
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",7.031723321972633e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,542
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03762431612624522,[],RC,Bigram,542
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03762431612624522,[],RC,Bigram,542
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.2213000381401265e-07,[],RC,Bigram,542
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.660485001688263e-08,[],RC,Bigram,542
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013393227434107549,[],RC,Bigram,542
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013393227434107549,[],RC,Bigram,542
